smile,classe
O=C(N[C@@H](CC(C)C)C(O)=O)[C@@H](NC(=O)[C@@H](N)C(C)C)C,CHEBI_25676
S(CC[C@H](NC(=O)[C@@H](N)CCSC)C(=O)N1[C@H](CCC1)C(O)=O)C,CHEBI_16670
[H]C(=O)CCCC([H])=CCC=C([H])CCCCC,CHEBI_25212
Nc1ncnc2n(cnc12)[C@H]1C[C@H](O)[C@@H](COP(O)(=O)OP(O)(O)=O)O1,CHEBI_75771
COc1cc2c3C(=O)C(=O)C(=Cc3ccc2c(C)c1C)C(C)C,CHEBI_25212
SC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CC1=CC=CC=C1)CC2=CC=CC=C2)C(O)=O,CHEBI_25676
N[C@@H](CCC(=O)N[C@H](C(=O)NCC(=O)O)CS[C@H](/C=C/C=C/C=C\C/C=C\CCC(O)=O)[C@H](C/C=C\C/C=C\CC)O)C(=O)O,CHEBI_77746
Cn1c2c(cc3ccccc13)nc1ccccc21,CHEBI_76924
[H][C@@]12CCC3=CC(=O)CC[C@]3(C)[C@@]1([H])[C@@H](O)C[C@]1(C)C(=O)CC[C@@]21[H],CHEBI_75771
O=C(N[C@@H](CC(O)=O)C(O)=O)[C@@H](NC(=O)CN)CC=1C=2C(NC1)=CC=CC2,CHEBI_16670
O=C(N[C@@H](CO)C(O)=O)[C@@H](NC(=O)[C@@H](N)CC(O)=O)C,CHEBI_25676
[NH3+]CCC[NH2+]CCCC[NH2+]CCC[NH3+],CHEBI_77746
O[C@@H]([C@H](O)[C@@H](O)C(O)=O)[C@H](O)C(O)=O,CHEBI_35610
CCCCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,CHEBI_75771
N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O,CHEBI_75771
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C,CHEBI_75771
Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,CHEBI_77746
O(CC1=CC(=O)C2=C(C)C[C@@H]([C@]3(C(=C)C(=O)O[C@@]3([C@@]12[H])[H])[H])OC(=O)CC=4C=CC(O)=CC4)C(C(=O)O)=O,CHEBI_76924
OC1C(C)OC(C2=C1C=CC=C2O)=O,CHEBI_76924
O=C(N1[C@@H](CCC1)C(=O)N[C@@H](CC(C)C)C(O)=O)[C@@H](N)CC(C)C,CHEBI_25676
OC1CN=C(C1)C(O)=O,CHEBI_75771
CC[C@H]1CN(C)[C@]2(CC=3C4=CC=CC=C4NC3C(C[C@@]1([C@@H]2C(=O)OC)[H])=O)[H],CHEBI_76924
O1[C@H]2C=Cc3ccccc3[C@@H]12,CHEBI_75771
[H][C@](O)(COC=C[*])COP(O)(=O)OCCN,CHEBI_75771
CO[C@H]1CC(=O)[C@]2(C)[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3C[C@H]3O[C@@]23[C@H]1O)[C@H](C)[C@H]1CC(C)=C(CO)C(=O)O1,CHEBI_76924
C12=C3C(=CC=C2OC(CC1)(C)C)[C@]4([C@@](O3)(C=5C=CC(O)=CC5OC4)[H])[H],CHEBI_76924
COc1cc(OC)c2C(=O)C[C@H](Oc2c1C=O)c1ccccc1,CHEBI_35610
SC[C@H](NC(=O)CN)C(=O)N[C@@H](CC=1C=2C(NC1)=CC=CC2)C(O)=O,CHEBI_25676
COC(=O)c1c(O)cc2C(=O)c3ccc(c(O)c3C(=O)c2c1C)C1(OC(=O)C(C)C)c2cccc(O)c2C(=O)c2c(C)c(C(=O)OC)c(O)cc12,CHEBI_25212
C=CCSSCC=C,CHEBI_35610
CCCC/C=C/CCCCCCCCCCCC(=O)O,CHEBI_77746
O=C(N[C@@H](C(C)C)C(O)=O)[C@@H](NC(=O)[C@@H](N)CC(C)C)CCCN=C(N)N,CHEBI_25676
OCC(O)C1OC(=O)C(=O)C1=O,CHEBI_75771
[H][C@]12CC[C@@]3([H])[C@]4([H])CCC(=O)[C@@]4(C)CC[C@]3([H])[C@@]1(C)CC[C@@H](O)C2,CHEBI_77746
CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COP(O)(=O)OP(O)(O)=O,CHEBI_75771
O([C@H]1C[C@H](O)[C@@H](CO1)O)[C@@H]2C=3C(=C(O)C4=C(C3O)C(=O)C=5C(C4=O)=CC=CC5)C[C@](C2)(C(C)=O)N,CHEBI_35610
COc1cc(CCCO)ccc1O,CHEBI_76924
C1[C@@]2([C@]3(CC[C@]4([C@]([C@@]3(CC=C2C[C@H](C1)O)[H])(CC[C@@]4([C@H](C)CCCC(C)C)[H])[H])C)[H])C,CHEBI_77746
[C@]12([C@@]([C@H](OC1)C3=CC4=C(C=C3)OCO4)(CO[C@@H]2C5=CC6=C(C=C5)OCO6)[H])[H],CHEBI_76924
S(CC[C@H](NC(=O)[C@@H](N)CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(O)=O)C,CHEBI_16670
CC(=C)CC(NC(=O)[C@H](CO)NC(=O)CCCCC(C)(C)O)C(=O)C1(CO)CO1,CHEBI_35610
OCC(=O)[C@H](O)[C@H](O)COP(O)(O)=O,CHEBI_75771
CCCCCCCCCCC=C,CHEBI_77746
C[C@@H]1C[C@@H]2OC(=O)C(=C)[C@H]2[C@H](O)[C@]2(C)[C@H](C[C@H](OC(C)=O)[C@@H]12)OC(C)=O,CHEBI_76924
O=C(N[C@H](C(=O)N[C@@H](CO)C(O)=O)C)[C@H]1NCCC1,CHEBI_25676
[H][C@]1(O[C@](C[C@H](O)[C@H]1NC(=O)CO)(OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(N)nc1=O)C(O)=O)[C@H](O)[C@H](O)CO,CHEBI_75771
OC(=O)C(NC(=O)CNC(=O)\C=C\C1=CC(OC)=C(O)C=C1)CC2=CC=CC=C2,CHEBI_16670
O=C(N[C@@H](CC(O)=O)C(O)=O)[C@@H](NC(=O)[C@@H](N)CCCN=C(N)N)CC(C)C,CHEBI_16670
CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)\C=C\CCCCCCCCCCCCC,CHEBI_75771
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(O)=O,CHEBI_35610
O=C(N[C@@H](CC=1NC=NC1)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O)[C@@H](N)CC(C)C,CHEBI_16670
C(CCCCCC)CCC(=O)O,CHEBI_76924
CCCCCC\C=C/CCCCCCCC([O-])=O,CHEBI_77746
[H][C@]12CN3C4=C([C@@H](COC(N)=O)[C@@]3(OC)[C@@]1([H])N2)C(=O)C(N)=C(C)C4=O,CHEBI_35610
[H][C@]12CC[C@H](O)C(=C)[C@]1(C)[C@@H](OC(=O)c1cccnc1)[C@H](OC(=O)c1ccccc1)[C@](C)(O)[C@]2(C)\C=C\C1=CC(=O)OC1,CHEBI_25212
O[C@@H]([C@H](N)C(=O)NCC(=O)N[C@@H](CC(O)=O)C(O)=O)C,CHEBI_16670
CC(O)C(O)C1CNc2nc(N)[nH]c(=O)c2N1,CHEBI_77746
COc1cc2CC(C)C(C)Cc3cc(O)c(OC)c(OC)c3-c2c(O)c1OC,CHEBI_25212
CC(C)=CCc1c(O)c(CC(O)C(C)=C)c(O)c2c1occ(-c1ccc(O)c(O)c1)c2=O,CHEBI_76924
C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12,CHEBI_77746
CNC1=NC2=NC(C)=C(C=C2C=N1)C1=CC(NC(=O)NCCC(C)(C)C)=C(F)C=C1C,CHEBI_35610
CC(C)=CCc1c(O)cc(O)c2C(=O)C[C@H](Oc12)c1cc(ccc1O)C(C)(C)C=C,CHEBI_76924
OC(=O)C=C,CHEBI_25212
OC12NC(=O)NC1=NC(=O)NC2=O,CHEBI_75771
CCCCCC\C=C/CCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,CHEBI_75771
[H][C@@]12CCC(C)=CCC\C(C)=C\C[C@@]1(C)C(=O)C[C@@H]2C(C)=C,CHEBI_25212
[Ca++].[O-]C(=O)Cc1cn(nc1-c1ccc(Cl)cc1)-c1ccccc1.[O-]C(=O)Cc1cn(nc1-c1ccc(Cl)cc1)-c1ccccc1,CHEBI_35610
S(CC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)C(C)C)CCC(O)=O)C(O)=O)C,CHEBI_25676
C(\CC)=C\C\C=C/C=C/[C@@H](C/C=C\C/C=C\CCCCCC(=O)O)O,CHEBI_75771
CCCCC[C@H](OO)\C=C\[C@H]1[C@H]2C[C@H](OO2)[C@@H]1C\C=C/CCCC(=O)OC(CO)CO,CHEBI_77746
CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP([O-])(=O)OCC[N+](C)(C)C)NC([*])=O,CHEBI_75771
O=C(N[C@@H](C(C)C)C(=O)NCC(O)=O)[C@H]1NCCC1,CHEBI_25676
OCc1ccc2ccccc2c1,CHEBI_75771
Cc1cc(=O)n2nc(CC(=O)c3ccccc3)nc2[nH]1,CHEBI_25212
O=C(N[C@@H](C(C)C)C(O)=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)N)CCCCN,CHEBI_25676
C(NC(CCNC(=O)[C@@H](C(COP(O)(=O)O)(C)C)O)=O)CSC(=O)CCCCCCCCCCCCCCC,CHEBI_75771
CN(CC1=CC=CC=C1)C(=O)C(CC2=CC3=CC=CC=C3C=C2)NC(=O)C4CCCN4C(=O)NC5=CC=CC=C5[N+](=O)[O-],CHEBI_16670
O=C(N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(O)=O)C(O)=O)[C@@H](N)[C@H](CC)C,CHEBI_16670
C1[C@@]2([C@]3(C[C@@H]([C@]4([C@]([C@@]3([C@@H](C[C@@]2(CC(C1)=O)[H])O)[H])(CC[C@@]4([C@@H](CCC(O)=O)C)[H])[H])C)O)[H])C,CHEBI_77746
[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O[C@H]2/C(/[C@](C(=CO2)C(=O)OC)([H])CC(=O)OCCC=3C=CC(=C(C3)O)O)=C/C,CHEBI_35610
CCCCCCCCCCCCCCC[C@@H](C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@H]1CC=CC(=O)O1)OC(C)=O,CHEBI_76924
O=C(N[C@@H](C(C)C)C(O)=O)[C@@H](NC(=O)[C@@H](N)CC1=CC=C(O)C=C1)CC2=CC=C(O)C=C2,CHEBI_25676
CC(C)C[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(O)=O,CHEBI_25212
CC(CNC(N)=O)C(O)=O,CHEBI_75771
O[C@@H]([C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(O)=O)C(O)=O)C,CHEBI_16670
CCC(C)CCC(CO)C(C)C,CHEBI_77746
[H][C@@]1(CC[C@]2([H])[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C)[C@H](C)\C=C\[C@H](C)C(C)C,CHEBI_76924
CC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,CHEBI_77746
CCCCC\C=C\C(=O)OC(CC([O-])=O)C[N+](C)(C)C,CHEBI_25212
CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,CHEBI_75771
COC1=CC(=O)C(=CC1(O)CC(C)=O)[C@@H](C=C)c1ccc(OC)c(O)c1,CHEBI_25212
O=C(N[C@@H](CC1=CC=CC=C1)C(O)=O)[C@@H](NC(=O)[C@@H](N)CO)CC2=CC=C(O)C=C2,CHEBI_16670
CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CCCCCCCCCCCCCCC,CHEBI_75771
O=C(NCC(O)=O)[C@@H](NC(=O)[C@@H](N)C)CCCCN,CHEBI_25676
O[C@@H]([C@H](NC(=O)[C@@H](N)C)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C,CHEBI_16670
O[C@@H]([C@H](N)C(=O)N[C@H](C(=O)N[C@@H](CCC(O)=O)C(O)=O)CO)C,CHEBI_16670
[H]C(=O)[C@H](NC(C)=O)[C@@H](O)[C@H](O)[C@H](O)CO,CHEBI_77746
CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCCCCCCCCCC,CHEBI_75771
[H][C@@]12CC[C@]3(O)C[C@]1(CC3=C)[C@@H](C(O)=O)[C@]1([H])[C@@]3(C)CCC[C@@]21COC3=O,CHEBI_76924
O=C(N[C@@H](CC(=O)N)C(=O)N[C@@H](C)C(O)=O)[C@@H](N)CC1=CC=C(O)C=C1,CHEBI_16670
O=C(N[C@@H]([C@H](CC)C)C(=O)N[C@@H](CO)C(O)=O)[C@H]1NCCC1,CHEBI_16670
CN1C=C(C=N1)C2=NC3=C4C2=CNNC(=O)C4=CC(=C3)NC(=O)[C@@H](C5CCCCC5)N,CHEBI_35610
C(CCCC(CCCC(C=C)=C)C)(CCCC(C)C)C,CHEBI_76924
[C@H]1(O)[C@@H](CO)O[C@H]([C@@H]([C@H]1O)O)OC[C@@H](COC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)OC(CCCCC/C=C\C/C=C\C/C=C\CC)=O,CHEBI_76924
Nc1ncnc2[nH]cnc12,CHEBI_75771
O=C(N[C@@H](C(C)C)C(=O)N[C@@H](CC(O)=O)C(O)=O)[C@H]1NCCC1,CHEBI_25676
COc1cc(O)c(C(=O)CCc2ccc(O)cc2)c(O)c1,CHEBI_76924
C1(O)=C(C)N=CC(CO)=C1CN.Cl.Cl,CHEBI_77746
[Fe+3],CHEBI_75771
Nc1c(O)cccc1C([O-])=O,CHEBI_75771
OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,CHEBI_77746
S(CC[C@H](NC(=O)[C@@H](N)CC1=CC=CC=C1)C(=O)N[C@@H](CC(O)=O)C(O)=O)C,CHEBI_16670
COc1cc(ccc1O)[C@@H](O)[C@@H](O)CO,CHEBI_76924
O=C(N[C@@H](CC(=O)N)C(O)=O)[C@@H](NC(=O)[C@@H](N)CO)C(C)C,CHEBI_16670
O=C1Nc2ccccc2C1=O,CHEBI_76924
OC[C@H]1O[C@@H](Oc2c(oc3cc(O)cc(O)c3c2=O)-c2cc(O)c(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,CHEBI_76924
S(CC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)N)CO)C(O)=O)C,CHEBI_16670
COC(=O)C1=CCCN(C)C1,CHEBI_25212
C(=O)([C@@H](N)CCC(=O)O)N[C@H](C(=O)O)CS,CHEBI_77746
OC[C@H](NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,CHEBI_25676
OC(=O)CCCCCCC(O)=O,CHEBI_77746
CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,CHEBI_75771
OC(=O)c1ccc(O)nc1,CHEBI_75771
O=C(N[C@@H]([C@H](O)C)C(O)=O)[C@H]1N(CCC1)C(=O)CN,CHEBI_25676
O=C(N[C@@H]([C@H](CC)C)C(O)=O)[C@@H](NC(=O)[C@@H](N)[C@H](CC)C)CCCN=C(N)N,CHEBI_16670
[H][C@@](COC([*])=O)(COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](OP(O)(O)=O)[C@H]1O)OC([*])=O,CHEBI_75771
O=C(N[C@@H](CC1=CC=C(O)C=C1)C(O)=O)[C@@H](NC(=O)[C@@H](N)CCCN=C(N)N)C(C)C,CHEBI_25676
C1[C@@H](NC(=N[C@H]1O)N)[C@H]2C(=O)NC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NC(=CNC(=O)N)C(=O)N2)CO)CO)NC(=O)C[C@H](CCCN)N,CHEBI_16670
[H][C@@]1(CC[C@@]2([H])C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC=C(C)C,CHEBI_77746
SC[C@H](NC(=O)[C@@H](NC(=O)[C@H]1NCCC1)C(C)C)C(O)=O,CHEBI_25676
[H]C(=O)C(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CHEBI_75771
COc1cc(OC)c2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,CHEBI_35610
NCC(=O)N1CCC[C@H]1C(=O)N1CCC(O)[C@H]1C(O)=O,CHEBI_25212
CC(C)CC(N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](\C=C/CP(O)(O)=O)C(O)=O,CHEBI_16670
CC(O)C(N)C(O)=O,CHEBI_76924
Cn1cncc1C[C@H](NC(=O)CCN)C(O)=O,CHEBI_75771
OC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)CC(=O)N)CCCN=C(N)N,CHEBI_25676
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(O)=O)C(O)=O,CHEBI_25212
COc1cc2[C@H](OC(=O)C(\C)=C\C)[C@@H](C)[C@@H](C)[C@@H](OC(C)=O)c3cc4OCOc4c(OC)c3-c2c(OC)c1OC,CHEBI_76924
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,CHEBI_25212
C(CN)OP(=O)(O)OC[C@H](O)COC(CCCCCCCCCCCCCCCCCCC)=O,CHEBI_75771
CCCCCCCC(=O)N(C)[C@H](Cc1ccccc1)C(=O)N[C@@H]1CCCCNC1=O,CHEBI_35610
O=C(N[C@@H](CC(C)C)C(O)=O)[C@@H](NC(=O)[C@@H](N)CC=1NC=NC1)C(C)C,CHEBI_16670
[H][C@@]12C[C@@H](OC(=O)CCC)C=C3[C@H](O[C@@H](OC(C)=O)[C@@]13[C@@H](O)[C@H](O)[C@@H](C)[C@@]2(C)CCC(=C)C=C)OC(C)=O,CHEBI_35610
OC1=CC(CCC2=CC(O)=CC=C2)=CC(O)=C1,CHEBI_76924
CCC(C)C1O[C@@H](C)[C@H](CC)O1,CHEBI_25212
CCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP([O-])(=O)OCC[N+](C)(C)C)[C@H](O)\C=C\CCCCCCCCCCCCC,CHEBI_75771
O=C(N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(O)=O)[C@@H](N)CCC(=O)N,CHEBI_16670
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)N[C@@H](CS)C([O-])=O,CHEBI_77746
C[n+]1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c12,CHEBI_25212
CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,CHEBI_76924
C1=C(C=C(C2=C1OC(=C(C2=O)OC)C3=CC(=C(C(=C3)OC)OC)OC)O)O,CHEBI_76924
COc1ccc(CCNC(=O)\C=C\c2ccccc2)cc1,CHEBI_76924
O[C@@H]([C@H](NC(=O)[C@@H](N)CC=1C=2C(NC1)=CC=CC2)C(=O)N[C@@H](CCCCN)C(O)=O)C,CHEBI_16670
CS(O)(=O)=O.CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1,CHEBI_35610
[H][C@@]12Cc3cc(O)c(OC)cc3-c3c4OCOc4cc(CCN1)c23,CHEBI_35610
CCCC(C)CCCC(C)CCCC(C)CCCC(C)C,CHEBI_77746
CNN=Nc1[nH]cnc1C(N)=O,CHEBI_35610
O=C1N2[C@@]3([C@@]4([C@]5([N+](CC4)(C\C(\[C@](C5)(C3=CC1)[H])=C\CO)[O-])[H])C=6C2=CC(=C(C6)OC)OC)[H],CHEBI_76924
[H][C@@]12CC[C@@]3(C)[C@]4([H])CCC5=C(C(=O)OC5)[C@@]4(C)[C@H](O)C[C@]3([H])[C@@]1(C)CCC[C@@]2(C)CO,CHEBI_35610
CC(=O)[C@](C)(O)C(O)=O,CHEBI_75771
C1(C)(C)C(\C=C\C(=C\C=C\C(=C\C(=O)[H])\C)\C)=C(C)C(CC1)=O,CHEBI_75771
O=C(N1[C@@H](CCC1)C(O)=O)[C@H]2N(CCC2)C(=O)[C@@H](N)CO,CHEBI_25676
C[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@@H]1O,CHEBI_75771
[H][C@]12CCN(C\C1=C\C)Cc1c([nH]c3ccccc13)[C@]2(CO)C(=O)OC,CHEBI_25212
[H][C@]12CO[C@H](c3ccc(O)c(OC)c3)[C@@]1([H])CO[C@@H]2c1ccc(O)c(OC)c1,CHEBI_76924
[H][C@]1(CCCN1C(=O)C#CC)C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=CC=CC=N1,CHEBI_35610
[C@@H](COC(=O)*)(COP(OCC[N+](C)(C)C)(=O)[O-])O,CHEBI_77746
OC=1C(C[C@H](N)C(O)=O)=CC=CC1,CHEBI_77746
SC[C@H](NC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](CC=1NC=NC1)C(O)=O,CHEBI_16670
[H][C@]12CC[C@]3([H])[C@@]4(C)CCC(=O)C(C)(C)[C@]4([H])CC[C@@]3(C)[C@]1(C)CC[C@@]1(CO)CC[C@@H](C(C)=C)[C@]21[H],CHEBI_25212
[H][C@@]12CC[C@@H]3C[C@]1(CC3=C)[C@@H](C(O)=O)[C@]1([H])[C@@]3(C)[C@@H](O)C=C[C@@]21OC3=O,CHEBI_75771
O=C(N[C@@H](CC=1C=2C(NC1)=CC=CC2)C(O)=O)[C@@H](NC(=O)[C@@H](N)CC(=O)N)CCC(O)=O,CHEBI_16670
CCCCCOC(=O)Nc1nc(=O)n(cc1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,CHEBI_35610
[C@](CO*)(O*)([H])COP(OCC[N+](C)(C)C)(=O)[O-],CHEBI_25212
CCCCC\C=C/C\C=C/C=C/[C@H](C\C=C/CCCC(O)=O)OO,CHEBI_75771
SC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)C(C)C)C(C)C)C(O)=O,CHEBI_25676
O[C@@H]([C@H](NC(=O)[C@@H](N)CC=1C=2C(NC1)=CC=CC2)C(=O)N[C@@H]([C@H](O)C)C(O)=O)C,CHEBI_16670
[H][C@@]12CC=C3[C@]4([H])CC[C@]([H])([C@H](C)CCC=C(C)C)[C@@]4(C)CC[C@]3([H])[C@@]1(C)CC[C@H](O)C2,CHEBI_75771
NC[C@H](O)CC[C@H](N)C(O)=O,CHEBI_77746
O[C@@H]1[C@@H](COP([O-])(=O)OP([O-])([O-])=O)O[C@H]([C@@H]1O)n1ccc(=O)[nH]c1=O,CHEBI_77746
O=C(N[C@@H](CC(O)=O)C(=O)N[C@@H](CO)C(O)=O)[C@@H](N)[C@H](CC)C,CHEBI_25676
OC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)CC(O)=O)CC1=CC=C(O)C=C1,CHEBI_25676
O=C(N1[C@@H](CCC1)C(=O)N[C@@H](CC(=O)N)C(O)=O)[C@@H](N)CC2=CC=CC=C2,CHEBI_16670
OC1(C2=C(C3=C4C1=NC=CC4=CC(OC)=C3)C=CC(OC)=C2OC)C,CHEBI_76924
OC[C@H]1O[C@H](C[C@@H]1O)n1cnc2c1nc[nH]c2=O,CHEBI_77746
[H][C@]12CC[C@]3([H])[C@]([H])(CC[C@]4(C)[C@]([H])(CC[C@]34O)c3ccc(=O)oc3)[C@@]1(C)CC[C@H](O)C2,CHEBI_35610
OC[C@H]1OC(OP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O,CHEBI_77746
COc1ccc(C[C@H]2COC(=O)[C@]2(O)Cc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)cc1OC,CHEBI_25212
NC(=O)N[C@@H]1NC(=O)NC1=O,CHEBI_75771
O=C(N[C@@H](C(C)C)C(O)=O)[C@@H](NC(=O)[C@@H](N)CC=1C=2C(NC1)=CC=CC2)CCC(=O)N,CHEBI_25676
OC1=CC=C(\C=C\C(=O)NCCCNCCCCNC(=O)\C=C\C2=CC(O)=C(O)C=C2)C=C1O,CHEBI_76924
S(CC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CC1=CC=C(O)C=C1)[C@H](O)C)C(O)=O)C,CHEBI_16670
COc1cc(CO)c(-c2ccc3C[C@@H](C)N[C@H](C)c3c2O)c2cccc(O)c12,CHEBI_25212
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(O)ncnc12,CHEBI_77746
CCCCC[C@@H](N)C(O)=O,CHEBI_25212
[H][C@@]12C[C@@H](O)C3=C(C(=O)C(O)=C(C(C)C)C3=O)[C@@]1(C)CCCC2(C)C,CHEBI_35610
OC(=O)c1cccnc1,CHEBI_25212
CC(C)=CCOc1ccc(cc1)[C@@H]1CC(=O)c2c(O)cc(O)cc2O1,CHEBI_76924
C(C[N+](C)(C)C)OP(=O)([O-])OC[C@H](OC(CCC/C=C\C\C=C/C=C/[C@H](C/C=C\CCCCC)O)=O)COC(=O)CCCCCCCCCCCCCCC,CHEBI_75771
OC(=O)[C@@H](COP(O)(O)=O)OP(O)(O)=O,CHEBI_75771
C1[C@]2([C@]3([C@@](C4=C(C=C(O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C=C4)CC3)(CC[C@@]2(C(=O)C1)C)[H])[H])[H],CHEBI_77746
C[C@H](CCC=C(C)C)C1=CCC(C)=CC1,CHEBI_76924
S(CC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(O)=O)CC=1C=2C(NC1)=CC=CC2)C(O)=O)C,CHEBI_16670
[Na+].O=C([O-])C(=O)[H],CHEBI_77746
O=C(N[C@@H](CCC(=O)N)C(=O)NCC(O)=O)[C@@H](N)CC1=CC=CC=C1,CHEBI_16670
CC1(C)Oc2ccc(cc2C=C1)-c1coc2cc(O)cc(O)c2c1=O,CHEBI_76924
C1(=C(C=C2C(=C1)C(=C(C=N2)C#N)NC3=CC=C(C(=C3)Cl)OCC4=NC=CC=C4)OCC)NC(/C=C/CN(C)C)=O,CHEBI_35610
SC[C@H](NC(=O)CNC(=O)[C@@H](N)CCCN=C(N)N)C(O)=O,CHEBI_16670
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2cc(O)cc(C)c2O1,CHEBI_76924
[O-]C(=O)c1ccccc1C=O,CHEBI_75771
CSCC[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(O)=O,CHEBI_25212
